Wind Dir (°),Wind Speed (ms),Wind Gusts 1h (ms),Wave Height (m),Dominant Wave Period (s),Avg Wave Period (s),Dominant Wave Direction,Pressure,Air Temperature,Water Temperature,Datetime
80.0,6.0,8.0,2.6,15.0,8.0,335.0,1020.5,22.6,22.9,2024-04-09 19:50:00+00:00
90.0,6.0,8.0,2.4,14.0,7.5,338.0,1020.2,22.6,22.9,2024-04-09 19:20:00+00:00
80.0,7.0,8.0,2.4,9.0,7.4,87.0,1020.0,22.5,22.9,2024-04-09 18:50:00+00:00
80.0,7.0,8.0,2.3,15.0,7.3,348.0,1019.7,22.5,22.9,2024-04-09 18:20:00+00:00
80.0,7.0,8.0,2.2,15.0,7.2,331.0,1019.5,22.5,22.9,2024-04-09 17:50:00+00:00
90.0,7.0,8.0,2.4,15.0,7.3,339.0,1019.4,22.3,22.9,2024-04-09 17:20:00+00:00
90.0,6.0,8.0,2.2,14.0,6.9,326.0,1019.0,22.3,22.9,2024-04-09 16:50:00+00:00
80.0,6.0,8.0,2.6,9.0,7.1,84.0,1018.8,22.3,22.9,2024-04-09 16:20:00+00:00
70.0,6.0,7.0,2.4,9.0,6.9,92.0,1018.8,22.2,22.9,2024-04-09 15:50:00+00:00
70.0,6.0,8.0,2.7,9.0,7.3,86.0,1018.7,22.2,22.9,2024-04-09 15:20:00+00:00
70.0,6.0,7.0,2.5,9.0,7.1,91.0,1018.5,22.3,22.9,2024-04-09 14:50:00+00:00
70.0,6.0,8.0,2.6,9.0,7.2,90.0,1018.6,22.2,22.9,2024-04-09 14:20:00+00:00
80.0,6.0,7.0,2.6,9.0,7.1,87.0,1018.7,22.1,22.9,2024-04-09 13:50:00+00:00
80.0,6.0,8.0,2.5,9.0,6.9,88.0,1018.9,22.1,22.9,2024-04-09 13:20:00+00:00
90.0,6.0,8.0,2.2,9.0,6.7,83.0,1019.1,22.1,22.9,2024-04-09 12:50:00+00:00
100.0,7.0,9.0,2.3,9.0,6.8,101.0,1019.5,22.1,22.9,2024-04-09 12:20:00+00:00
100.0,7.0,8.0,2.3,9.0,6.9,96.0,1019.8,22.2,22.9,2024-04-09 11:50:00+00:00
100.0,7.0,8.0,2.3,10.0,6.7,90.0,1020.2,22.3,23.0,2024-04-09 11:20:00+00:00
100.0,7.0,9.0,2.1,9.0,6.5,82.0,1020.5,22.4,22.9,2024-04-09 10:50:00+00:00
100.0,8.0,10.0,2.2,9.0,6.5,89.0,1020.8,22.4,22.9,2024-04-09 10:20:00+00:00
90.0,8.0,10.0,2.2,9.0,6.6,76.0,1021.0,22.4,22.9,2024-04-09 09:50:00+00:00
80.0,8.0,10.0,2.1,9.0,6.3,71.0,1021.1,22.4,22.9,2024-04-09 09:20:00+00:00
80.0,8.0,10.0,2.3,9.0,6.6,77.0,1021.2,22.4,22.9,2024-04-09 08:50:00+00:00
90.0,8.0,10.0,2.3,9.0,6.8,81.0,1021.4,22.3,22.9,2024-04-09 08:20:00+00:00
90.0,8.0,10.0,2.1,10.0,6.6,91.0,1021.3,22.4,22.9,2024-04-09 07:50:00+00:00
90.0,8.0,9.0,2.2,9.0,6.4,83.0,1021.2,22.4,22.9,2024-04-09 07:20:00+00:00
80.0,8.0,10.0,2.3,9.0,6.6,82.0,1021.1,22.4,22.9,2024-04-09 06:50:00+00:00
70.0,8.0,10.0,2.3,8.0,6.4,76.0,1021.0,22.5,22.9,2024-04-09 06:20:00+00:00
70.0,8.0,9.0,2.2,9.0,6.4,74.0,1020.9,22.5,22.9,2024-04-09 05:50:00+00:00
80.0,8.0,9.0,2.2,10.0,6.6,84.0,1020.7,22.5,22.9,2024-04-09 05:20:00+00:00
80.0,8.0,10.0,2.2,9.0,6.4,92.0,1020.4,22.7,22.9,2024-04-09 04:50:00+00:00
80.0,8.0,10.0,2.5,9.0,6.8,82.0,1020.2,22.6,22.9,2024-04-09 04:20:00+00:00
80.0,7.0,9.0,2.5,10.0,6.7,91.0,1020.2,22.8,23.0,2024-04-09 03:50:00+00:00
80.0,7.0,9.0,2.5,9.0,6.7,73.0,1020.2,22.7,23.0,2024-04-09 03:20:00+00:00
80.0,7.0,9.0,2.4,9.0,6.3,85.0,1020.0,22.6,23.0,2024-04-09 02:50:00+00:00
80.0,7.0,9.0,2.3,9.0,6.3,88.0,1020.2,22.5,23.0,2024-04-09 02:20:00+00:00
80.0,8.0,10.0,2.4,9.0,6.4,76.0,1020.2,22.6,23.0,2024-04-09 01:50:00+00:00
80.0,8.0,9.0,2.4,9.0,6.3,85.0,1020.6,22.6,23.0,2024-04-09 01:20:00+00:00
70.0,8.0,10.0,2.2,10.0,6.2,83.0,1020.9,22.5,23.0,2024-04-09 00:50:00+00:00
80.0,8.0,10.0,2.4,9.0,6.4,77.0,1021.1,22.4,22.9,2024-04-09 00:20:00+00:00
80.0,8.0,9.0,2.4,9.0,6.3,78.0,1021.3,22.4,22.9,2024-04-08 23:50:00+00:00
80.0,8.0,10.0,2.4,10.0,6.5,82.0,1022.0,22.5,22.8,2024-04-08 22:50:00+00:00
90.0,9.0,11.0,2.5,9.0,6.4,74.0,1022.2,22.6,22.9,2024-04-08 22:20:00+00:00
90.0,8.0,10.0,2.5,10.0,6.5,85.0,1022.4,22.4,22.8,2024-04-08 21:50:00+00:00
90.0,9.0,11.0,2.4,10.0,6.4,82.0,1022.7,22.5,22.8,2024-04-08 21:20:00+00:00
80.0,9.0,11.0,2.5,10.0,6.6,81.0,1022.8,22.3,22.8,2024-04-08 20:50:00+00:00
80.0,8.0,10.0,2.3,8.0,6.1,75.0,1022.9,22.1,22.8,2024-04-08 20:20:00+00:00
80.0,9.0,11.0,2.4,10.0,6.2,73.0,1022.9,21.4,22.8,2024-04-08 19:50:00+00:00
80.0,11.0,13.0,2.5,10.0,6.3,79.0,1022.8,20.9,22.8,2024-04-08 19:20:00+00:00
80.0,10.0,13.0,2.4,10.0,6.2,93.0,1022.6,21.6,22.8,2024-04-08 18:50:00+00:00
80.0,10.0,12.0,2.7,9.0,6.4,71.0,1022.5,21.1,22.8,2024-04-08 18:20:00+00:00
80.0,9.0,12.0,2.6,9.0,6.4,67.0,1022.0,21.5,22.8,2024-04-08 17:50:00+00:00
70.0,9.0,11.0,2.8,9.0,6.5,76.0,1021.9,21.6,22.8,2024-04-08 17:20:00+00:00
70.0,9.0,11.0,2.6,9.0,6.3,71.0,1021.6,21.5,22.8,2024-04-08 16:50:00+00:00
80.0,9.0,11.0,2.5,9.0,6.3,78.0,1021.3,21.4,22.8,2024-04-08 16:20:00+00:00
70.0,9.0,11.0,2.4,9.0,6.3,73.0,1021.0,21.7,22.8,2024-04-08 15:50:00+00:00
70.0,9.0,11.0,2.6,10.0,6.3,84.0,1020.8,21.7,22.8,2024-04-08 15:20:00+00:00
70.0,9.0,11.0,2.7,10.0,6.4,84.0,1020.8,21.8,22.8,2024-04-08 14:50:00+00:00
80.0,8.0,10.0,2.7,9.0,6.5,80.0,1020.9,21.9,22.8,2024-04-08 14:20:00+00:00
80.0,9.0,10.0,2.6,9.0,6.3,88.0,1021.1,21.8,22.8,2024-04-08 13:50:00+00:00
80.0,9.0,12.0,2.7,9.0,6.5,84.0,1021.5,21.4,22.8,2024-04-08 13:20:00+00:00
90.0,8.0,10.0,2.6,10.0,6.3,92.0,1021.7,21.5,22.8,2024-04-08 12:50:00+00:00
80.0,9.0,15.0,2.7,9.0,6.6,84.0,1022.1,21.7,22.8,2024-04-08 12:20:00+00:00
80.0,7.0,9.0,2.7,9.0,6.5,87.0,1022.4,21.9,22.8,2024-04-08 11:50:00+00:00
80.0,8.0,10.0,2.5,10.0,6.4,81.0,1022.8,21.8,22.8,2024-04-08 11:20:00+00:00
80.0,9.0,11.0,2.3,9.0,6.0,78.0,1023.2,22.0,22.8,2024-04-08 10:50:00+00:00
90.0,9.0,11.0,2.5,10.0,6.6,87.0,1023.3,22.2,22.8,2024-04-08 10:20:00+00:00
80.0,9.0,11.0,2.3,8.0,6.2,71.0,1023.7,22.2,22.8,2024-04-08 09:50:00+00:00
80.0,8.0,10.0,2.6,10.0,6.8,85.0,1023.7,22.4,22.8,2024-04-08 09:20:00+00:00
80.0,8.0,10.0,2.4,10.0,6.3,96.0,1023.9,22.4,22.8,2024-04-08 08:50:00+00:00
80.0,8.0,10.0,2.4,10.0,6.3,79.0,1023.9,22.3,22.8,2024-04-08 08:20:00+00:00
80.0,8.0,10.0,2.4,10.0,6.4,85.0,1023.7,22.3,22.8,2024-04-08 07:50:00+00:00
80.0,8.0,10.0,2.4,10.0,6.3,78.0,1023.4,22.3,22.8,2024-04-08 07:20:00+00:00
80.0,8.0,11.0,2.5,9.0,6.5,77.0,1023.1,22.3,22.8,2024-04-08 06:50:00+00:00
90.0,8.0,10.0,2.5,10.0,6.4,91.0,1022.9,22.3,22.8,2024-04-08 06:20:00+00:00
80.0,8.0,10.0,2.6,10.0,6.5,81.0,1022.7,22.2,22.8,2024-04-08 05:50:00+00:00
80.0,8.0,10.0,2.8,9.0,6.7,71.0,1022.5,22.1,22.8,2024-04-08 05:20:00+00:00
90.0,9.0,11.0,2.5,9.0,6.4,77.0,1022.4,21.8,22.9,2024-04-08 04:50:00+00:00
70.0,9.0,12.0,2.5,10.0,6.4,90.0,1022.2,21.5,22.9,2024-04-08 04:20:00+00:00
70.0,9.0,12.0,2.8,9.0,6.6,76.0,1022.0,22.1,22.9,2024-04-08 03:20:00+00:00
80.0,8.0,11.0,2.8,10.0,6.4,77.0,1021.9,22.3,22.9,2024-04-08 02:50:00+00:00
70.0,8.0,10.0,2.9,9.0,6.7,75.0,1021.9,22.2,22.9,2024-04-08 02:20:00+00:00
80.0,8.0,10.0,3.0,10.0,6.5,80.0,1021.9,22.2,22.9,2024-04-08 01:50:00+00:00
80.0,9.0,11.0,2.9,9.0,6.5,71.0,1022.0,22.3,22.9,2024-04-08 01:20:00+00:00
70.0,9.0,12.0,2.7,10.0,6.5,77.0,1022.4,22.3,22.9,2024-04-08 00:50:00+00:00
70.0,9.0,11.0,2.9,10.0,6.6,77.0,1022.7,22.4,22.9,2024-04-08 00:20:00+00:00
70.0,9.0,11.0,2.9,9.0,6.5,71.0,1023.1,22.4,22.9,2024-04-07 23:50:00+00:00
80.0,9.0,11.0,2.9,10.0,6.6,81.0,1023.6,22.5,22.8,2024-04-07 22:50:00+00:00
80.0,9.0,12.0,3.1,10.0,6.7,89.0,1024.0,22.4,22.8,2024-04-07 22:20:00+00:00
70.0,9.0,11.0,3.1,9.0,6.7,72.0,1024.3,22.3,22.8,2024-04-07 21:50:00+00:00
80.0,9.0,11.0,3.0,10.0,6.6,89.0,1024.4,22.3,22.8,2024-04-07 21:20:00+00:00
80.0,9.0,11.0,3.0,9.0,6.9,85.0,1024.6,22.4,22.8,2024-04-07 20:50:00+00:00
80.0,9.0,12.0,3.0,10.0,6.6,93.0,1024.6,22.3,22.8,2024-04-07 20:20:00+00:00
80.0,10.0,11.0,2.9,9.0,6.6,77.0,1024.7,22.3,22.8,2024-04-07 19:50:00+00:00
80.0,9.0,11.0,2.9,9.0,6.7,65.0,1024.6,22.3,22.8,2024-04-07 19:20:00+00:00
80.0,9.0,11.0,3.0,10.0,6.7,86.0,1024.3,22.3,22.8,2024-04-07 18:50:00+00:00
80.0,9.0,12.0,2.9,10.0,6.7,85.0,1024.1,22.2,22.8,2024-04-07 18:20:00+00:00
80.0,9.0,12.0,3.1,10.0,7.0,97.0,1023.9,22.2,22.8,2024-04-07 17:50:00+00:00
80.0,9.0,11.0,3.0,9.0,6.7,85.0,1023.7,22.2,22.8,2024-04-07 17:20:00+00:00
90.0,9.0,12.0,2.9,9.0,6.6,80.0,1023.4,22.0,22.8,2024-04-07 16:50:00+00:00
80.0,9.0,12.0,2.9,9.0,6.6,76.0,1023.2,22.1,22.8,2024-04-07 16:20:00+00:00
80.0,10.0,12.0,2.9,10.0,6.6,85.0,1022.7,22.1,22.8,2024-04-07 15:50:00+00:00
70.0,9.0,11.0,2.9,9.0,6.6,81.0,1022.5,22.0,22.8,2024-04-07 15:20:00+00:00
80.0,9.0,11.0,3.2,10.0,7.0,91.0,1022.4,22.1,22.8,2024-04-07 14:50:00+00:00
90.0,9.0,12.0,2.9,10.0,6.6,78.0,1022.4,22.0,22.8,2024-04-07 14:20:00+00:00
90.0,9.0,13.0,2.9,8.0,6.6,79.0,1022.5,22.0,22.8,2024-04-07 13:50:00+00:00
90.0,9.0,11.0,2.9,9.0,6.6,76.0,1022.7,22.0,22.8,2024-04-07 13:20:00+00:00
70.0,7.0,11.0,3.0,10.0,6.8,82.0,1023.1,21.6,22.8,2024-04-07 12:50:00+00:00
80.0,8.0,10.0,3.0,10.0,6.7,76.0,1023.5,21.9,22.8,2024-04-07 12:20:00+00:00
80.0,9.0,12.0,3.0,9.0,7.0,78.0,1023.9,21.8,22.8,2024-04-07 11:50:00+00:00
60.0,8.0,10.0,2.9,9.0,6.6,69.0,1024.2,21.5,22.8,2024-04-07 11:20:00+00:00
70.0,8.0,11.0,3.0,9.0,6.6,80.0,1024.6,21.5,22.8,2024-04-07 10:50:00+00:00
80.0,10.0,14.0,3.1,10.0,6.7,79.0,1025.0,21.5,22.8,2024-04-07 10:20:00+00:00
70.0,11.0,13.0,3.2,10.0,6.8,78.0,1024.9,21.8,22.8,2024-04-07 09:50:00+00:00
80.0,10.0,12.0,3.1,10.0,6.8,77.0,1025.1,21.8,22.8,2024-04-07 09:20:00+00:00
70.0,10.0,12.0,3.3,10.0,6.8,78.0,1025.0,22.0,22.8,2024-04-07 08:50:00+00:00
70.0,10.0,12.0,3.2,8.0,6.6,83.0,1025.1,22.2,22.8,2024-04-07 08:20:00+00:00
70.0,10.0,12.0,3.0,9.0,6.6,81.0,1025.0,22.2,22.8,2024-04-07 07:50:00+00:00
70.0,10.0,12.0,3.3,10.0,6.8,69.0,1024.7,22.2,22.8,2024-04-07 07:20:00+00:00
70.0,11.0,13.0,3.2,11.0,6.7,84.0,1024.6,22.2,22.8,2024-04-07 06:50:00+00:00
70.0,11.0,14.0,3.2,10.0,6.6,80.0,1024.3,22.2,22.8,2024-04-07 06:20:00+00:00
70.0,10.0,13.0,3.2,10.0,6.8,82.0,1024.0,22.3,22.8,2024-04-07 05:50:00+00:00
70.0,11.0,13.0,3.5,10.0,6.9,82.0,1023.8,22.2,22.8,2024-04-07 05:20:00+00:00
70.0,11.0,13.0,3.4,9.0,7.0,76.0,1023.5,22.3,22.8,2024-04-07 04:50:00+00:00
70.0,11.0,14.0,3.3,10.0,6.6,73.0,1023.3,22.2,22.8,2024-04-07 04:20:00+00:00
70.0,10.0,13.0,3.4,10.0,6.6,78.0,1023.1,22.3,22.8,2024-04-07 03:50:00+00:00
70.0,10.0,12.0,3.6,10.0,6.9,78.0,1022.9,22.2,22.8,2024-04-07 03:20:00+00:00
70.0,10.0,13.0,3.5,11.0,6.6,74.0,1022.8,22.3,22.8,2024-04-07 02:50:00+00:00
70.0,11.0,13.0,3.4,10.0,6.7,75.0,1022.8,22.2,22.8,2024-04-07 02:20:00+00:00
60.0,10.0,14.0,3.5,10.0,6.7,70.0,1023.0,21.8,22.8,2024-04-07 01:50:00+00:00
70.0,10.0,13.0,3.5,10.0,6.8,72.0,1023.3,22.3,22.9,2024-04-07 01:20:00+00:00
70.0,11.0,14.0,3.3,10.0,6.6,76.0,1023.6,22.4,22.8,2024-04-07 00:50:00+00:00
80.0,11.0,14.0,3.5,10.0,6.9,79.0,1023.9,22.4,22.8,2024-04-07 00:20:00+00:00
80.0,10.0,13.0,3.5,10.0,6.8,76.0,1024.5,22.4,22.8,2024-04-06 23:50:00+00:00
80.0,11.0,13.0,3.4,10.0,6.9,75.0,1024.9,22.4,22.8,2024-04-06 23:20:00+00:00
80.0,11.0,13.0,3.4,10.0,6.7,82.0,1025.2,22.4,22.8,2024-04-06 22:50:00+00:00
80.0,12.0,14.0,3.4,10.0,6.9,69.0,1025.5,22.3,22.8,2024-04-06 22:20:00+00:00
80.0,11.0,13.0,3.1,9.0,6.6,81.0,1025.8,22.4,22.8,2024-04-06 21:50:00+00:00
80.0,11.0,14.0,3.4,10.0,6.9,75.0,1026.0,22.4,22.8,2024-04-06 21:20:00+00:00
80.0,11.0,14.0,3.3,9.0,6.8,75.0,1026.2,22.5,22.8,2024-04-06 20:50:00+00:00
80.0,11.0,13.0,3.2,10.0,6.7,64.0,1026.1,22.5,22.8,2024-04-06 20:20:00+00:00
80.0,10.0,12.0,3.1,10.0,6.9,69.0,1025.9,22.6,22.8,2024-04-06 19:50:00+00:00
80.0,11.0,14.0,3.4,11.0,7.2,74.0,1025.7,22.5,22.8,2024-04-06 19:20:00+00:00
80.0,10.0,13.0,3.1,10.0,6.9,70.0,1025.6,22.5,22.8,2024-04-06 18:50:00+00:00
70.0,10.0,12.0,3.2,11.0,7.1,75.0,1025.1,22.4,22.8,2024-04-06 18:20:00+00:00
70.0,11.0,13.0,3.2,9.0,7.0,76.0,1024.7,22.3,22.8,2024-04-06 17:50:00+00:00
80.0,10.0,13.0,3.6,10.0,7.4,76.0,1024.5,22.3,22.8,2024-04-06 17:20:00+00:00
80.0,10.0,13.0,2.9,11.0,6.8,74.0,1024.1,22.3,22.8,2024-04-06 16:50:00+00:00
80.0,10.0,13.0,3.2,11.0,7.0,83.0,1023.8,22.2,22.8,2024-04-06 16:20:00+00:00
80.0,9.0,12.0,3.4,11.0,7.4,71.0,1023.6,22.2,22.8,2024-04-06 15:50:00+00:00
70.0,10.0,12.0,3.2,11.0,6.9,78.0,1023.4,22.2,22.8,2024-04-06 15:20:00+00:00
80.0,9.0,11.0,3.5,10.0,7.2,72.0,1023.3,22.2,22.8,2024-04-06 14:50:00+00:00
80.0,10.0,12.0,3.3,11.0,7.0,81.0,1023.3,22.2,22.8,2024-04-06 14:20:00+00:00
80.0,9.0,12.0,3.3,11.0,7.2,78.0,1023.4,22.2,22.8,2024-04-06 13:50:00+00:00
70.0,9.0,12.0,3.3,11.0,6.8,82.0,1023.6,22.2,22.8,2024-04-06 13:20:00+00:00
90.0,9.0,12.0,3.5,11.0,7.3,73.0,1023.9,22.2,22.8,2024-04-06 12:50:00+00:00
90.0,9.0,11.0,3.5,10.0,7.0,80.0,1023.9,22.2,22.8,2024-04-06 12:20:00+00:00
80.0,10.0,12.0,3.4,11.0,7.1,79.0,1024.0,22.3,22.8,2024-04-06 11:50:00+00:00
80.0,10.0,13.0,3.6,11.0,7.2,76.0,1024.2,22.3,22.8,2024-04-06 11:20:00+00:00
80.0,10.0,12.0,3.4,11.0,7.0,86.0,1024.4,22.4,22.8,2024-04-06 10:50:00+00:00
80.0,10.0,13.0,3.4,11.0,7.1,80.0,1024.7,22.4,22.8,2024-04-06 10:20:00+00:00
80.0,9.0,11.0,3.2,11.0,7.0,75.0,1025.0,22.5,22.8,2024-04-06 09:50:00+00:00
90.0,9.0,11.0,3.3,11.0,7.0,75.0,1025.1,22.5,22.8,2024-04-06 09:20:00+00:00
90.0,10.0,12.0,3.4,11.0,6.9,80.0,1025.4,22.5,22.8,2024-04-06 08:50:00+00:00
80.0,10.0,12.0,3.7,10.0,7.3,79.0,1025.5,22.5,22.9,2024-04-06 08:20:00+00:00
80.0,9.0,12.0,3.4,11.0,7.0,74.0,1025.3,22.5,22.8,2024-04-06 07:50:00+00:00
80.0,9.0,12.0,3.4,10.0,7.1,74.0,1025.2,22.5,22.8,2024-04-06 07:20:00+00:00
80.0,10.0,12.0,3.6,10.0,7.3,82.0,1025.0,22.6,22.9,2024-04-06 06:50:00+00:00
80.0,10.0,13.0,3.7,11.0,7.4,76.0,1024.6,22.6,22.9,2024-04-06 06:20:00+00:00
70.0,10.0,13.0,3.6,11.0,7.2,76.0,1024.4,22.0,22.9,2024-04-06 05:50:00+00:00
70.0,10.0,13.0,3.7,11.0,7.1,72.0,1024.1,22.5,22.9,2024-04-06 05:20:00+00:00
70.0,11.0,13.0,3.7,11.0,7.4,72.0,1023.9,22.5,22.9,2024-04-06 04:50:00+00:00
70.0,11.0,13.0,3.8,11.0,7.3,67.0,1023.7,22.6,22.9,2024-04-06 04:20:00+00:00
80.0,11.0,14.0,3.4,11.0,7.1,77.0,1023.5,22.6,22.9,2024-04-06 03:50:00+00:00
80.0,10.0,13.0,3.8,11.0,7.4,62.0,1023.3,22.6,22.9,2024-04-06 03:20:00+00:00
70.0,10.0,13.0,3.7,11.0,7.2,62.0,1023.2,22.7,22.9,2024-04-06 02:50:00+00:00
70.0,10.0,13.0,3.3,11.0,6.9,77.0,1023.1,22.7,22.9,2024-04-06 02:20:00+00:00
80.0,11.0,13.0,4.1,11.0,7.8,69.0,1023.1,22.5,22.9,2024-04-06 01:50:00+00:00
70.0,10.0,13.0,3.7,11.0,7.2,65.0,1023.1,21.5,22.9,2024-04-06 01:20:00+00:00
70.0,11.0,13.0,4.1,11.0,7.7,69.0,1023.3,22.7,22.9,2024-04-06 00:50:00+00:00
80.0,11.0,13.0,3.9,11.0,7.4,61.0,1023.5,22.7,22.9,2024-04-06 00:20:00+00:00
